0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-760.5218,82.40443,6.1907973,22.071682,9.353237,12.615443,-0.5623711,5.5802655,-0.7639396,2.9593804,2.5859993,3.6632988,4.0792813,5.3271847,0.105787575,0.18665367,1.3891591,1.1551398,2.1002476,-0.8176966,0.54086274,1.5709774,0.9021018,2.2571154,-1.2185411,1.4014409,0.3323906,-2.6650648,-1.1542324,1.1583136,-0.15800267,-0.09725496,-0.8047914,1.7181166,1.1239485,-1.894915,-1.0179509,0.94525313,-0.10914811,0.5995812,calm
-818.1124,69.37383,11.634333,22.768675,11.425703,10.675944,3.4388793,3.364324,1.1843284,0.38709491,5.925577,5.276464,5.5398927,5.554872,0.8939394,1.8894753,1.4369093,1.9973104,2.320864,-0.24483857,1.8494784,1.7883084,1.6158055,1.1454203,-0.321722,2.0580611,1.2320269,-1.6458818,-0.6076238,1.8788462,0.5325097,0.53474456,-0.7107447,1.1357046,2.5666213,-0.4516862,-0.61150116,0.88268584,-0.08777782,-0.50376225,calm
-791.41437,78.845634,9.958047,29.421923,8.649224,9.487894,-1.8774337,4.2423434,0.92416924,-1.5308381,4.2767177,5.5863986,3.9707332,3.0736737,1.7416905,-2.6042638,-1.6944773,2.6036909,2.88242,-3.8031116,0.8301631,2.787475,-1.047387,-0.057604585,0.1309922,0.49047962,-1.6695737,-1.9808704,0.6352218,-1.5889715,-0.71448314,1.0518677,-1.6337742,1.8827795,0.20912555,-1.0421697,-1.8435438,-1.0821086,0.66027534,-1.8188031,calm
-807.4257,73.703896,13.295908,29.378805,11.626424,12.725355,0.7406576,5.2077723,0.11511185,-3.2490222,6.3512106,5.512262,4.602931,3.51219,1.3310441,-0.45702565,-0.3874845,3.0592463,2.4706254,-1.7350405,0.19406173,1.7575254,0.8722156,0.3700323,-0.33568633,1.7862741,0.23415688,-1.603099,0.12586933,0.08335918,0.05957288,-0.45605695,-1.3398459,1.4891474,1.4329934,-1.3025056,-2.1716895,-0.3225667,0.86144143,-0.09194157,calm
-714.2118,83.85258,4.062996,17.653406,6.317357,14.02469,-1.3677081,3.2249463,0.13680884,-1.5748109,-7.5801845,-2.1825895,4.7174673,2.6239724,-4.3408074,1.5722778,0.5596547,-0.03742632,1.0629878,-0.86291397,-1.2009007,-0.71263915,0.27696213,0.06141326,-2.4099984,0.3247012,-0.4931247,-1.1385418,-0.516476,-0.9795441,-0.11927955,0.20477912,-1.8411117,1.5053693,0.0580687,-0.48094085,1.0934193,-0.70422673,-1.4998376,-0.4574472,happy
-690.7287,77.73015,2.730663,11.091739,8.788775,13.939948,-1.7518768,2.3258402,0.91049516,0.23204422,-3.4204137,0.40626234,3.685342,1.4867043,-2.5289118,0.5275076,0.20641337,-0.5594742,0.8681139,0.641271,-1.6360503,-0.94074,1.8251652,1.0239375,-2.3050342,-0.5389484,-0.2076929,-1.7657993,-2.2750313,-0.8415332,0.83427715,-0.038686,-1.4502603,1.18349,-0.6749885,-1.0861897,0.9213088,-0.9093587,-1.6238973,-0.40803805,happy
-705.6408,67.12863,5.3879642,16.698217,5.6570563,12.044302,-2.9805417,3.4887762,-1.450342,-2.4397235,-1.5370628,0.018558744,1.7478684,0.9198703,-2.3978674,0.19032755,-1.3210542,-0.91451204,1.6275467,-0.17839938,-1.7522022,-0.53454703,1.8934878,1.9057813,-1.4700172,-0.09906595,-0.01766992,-0.85282075,0.34046102,-1.188278,0.81054187,1.7291017,-0.584437,0.18315226,0.53993726,-0.1303556,0.7267501,-0.07677088,-0.99074525,0.77974194,happy
-632.35693,82.63757,2.668416,12.087468,4.4029384,7.6572347,-4.7660136,0.3008078,-2.7310126,-4.629303,-5.3518353,-0.6607264,2.8053591,-0.10198492,-3.5939686,1.3021084,-1.946252,-0.98658013,0.00389625,-2.556343,-3.2101338,-1.1028848,1.249785,-1.4493053,-4.068079,-0.5209469,-2.2128525,-3.5844188,-2.0702484,-1.6703565,-0.71905774,-0.9785599,-2.112196,-0.14690748,-1.497119,-2.0832844,-0.23652609,-2.2372622,-2.1315787,-0.5957929,happy
-654.8162,70.19015,2.0936158,14.880124,-1.5901052,5.2150106,-4.647345,0.45621467,-5.282748,-2.4086297,-8.816509,-5.3364472,0.96770126,-0.27900693,-6.821707,-0.69564867,-0.02193097,-0.09782512,-0.23384778,-3.5542405,-2.965145,-2.2762399,-2.3504057,0.07986312,-2.5857327,-1.5846492,-1.3994486,0.19562511,0.81021595,1.8699416,3.6488528,3.6009295,1.7364398,4.201361,2.9471831,2.1849737,3.9942162,4.0349627,2.6401336,2.7546997,happy
-586.4469,78.43536,-7.053593,4.401645,-2.3162043,8.728764,-5.473476,-2.745218,-4.8881197,-1.6251888,-10.706304,-4.8901553,3.2905896,-0.027624125,-7.2209935,1.9952029,1.2207859,-1.4136165,-0.93704456,-2.031636,-2.725032,-2.3804932,-2.772629,-0.9484051,-3.6304572,-0.98690957,0.19250765,1.4192005,0.19694923,3.1393363,3.582419,2.777879,1.0985501,4.724182,3.9399989,3.0208347,5.163696,4.760437,2.399564,1.8075532,happy
-583.29614,76.37156,-1.4949577,10.523987,0.78359634,8.559765,-4.559663,-3.3534722,-4.3829618,-7.1172166,-12.456309,-4.484814,2.290599,-1.573271,-7.6266584,-0.93329453,-0.730723,-2.1557226,-1.449581,-1.8388495,-4.4205875,-3.3014247,-1.9409366,-0.7636589,-5.0842533,-2.463988,-1.7427204,-3.522379,-3.7411315,-2.9242876,0.07869551,0.2887567,-1.4237878,2.9754555,1.419822,1.2047504,2.5336592,1.0508602,-0.91166687,1.480639,happy
-581.93896,57.64692,-1.0170155,10.131009,-1.6710634,6.656915,-3.9997985,-0.5909109,-4.1202464,-2.979383,-7.823537,-7.3153963,0.8450421,-0.97141695,-6.669375,-1.431821,-0.73334724,-1.2833842,-1.3325921,-2.2398877,-2.9202356,-3.8366272,-1.35575,0.05939517,-4.666465,-4.1662884,-2.0565598,-3.267741,-3.3201632,-1.136201,0.97217304,2.0133367,0.98641,4.2099442,3.9832706,3.9028459,5.26075,3.7702,2.820623,3.4451394,happy
-807.9156,78.80209,18.301233,20.22539,12.266489,15.055645,0.37127507,7.652366,-1.1482176,-2.4365406,3.8813226,3.410954,1.1622691,4.3831654,2.9809225,0.35261834,0.6698263,2.2391968,4.1600637,-0.6642613,3.3699756,1.4604304,1.3202465,3.7428522,-1.813632,0.26899636,-0.48652723,0.3325615,1.1309857,-1.1161981,1.7672712,1.9869093,-0.092155926,0.929285,1.8304482,-0.16004431,0.5158717,1.4054881,0.53300416,0.17477563,sad
-787.7235,86.2447,9.011122,18.975998,10.758525,14.432211,-1.9265208,5.2886224,-1.0911797,-3.5004332,2.3677983,4.0089946,3.2417512,1.9829884,0.15758382,-1.5691638,-0.9361047,1.5775906,3.0432537,-0.0053868447,0.79662895,0.117079616,1.2012721,2.8648336,-1.7533911,0.2047316,-0.49000102,-2.7115154,-0.62845826,-0.23978336,2.1348536,3.9930491,1.2304333,-1.020904,1.2374442,0.89508104,-0.13488457,1.6100385,0.123993546,-0.87646854,sad
-806.65906,73.12427,13.385405,19.376148,8.624548,16.145153,1.4619992,6.499918,-1.3463496,-3.5771964,-0.2433953,5.009816,3.48745,2.233037,-1.169476,-0.43862653,1.5763752,1.2580752,4.9857435,-0.40396422,0.63493943,1.5366483,2.2376995,2.9205377,-2.1731806,0.59992194,-0.04340449,-0.64615357,1.1199722,0.53759795,0.60282886,2.165551,0.2770296,-0.588028,1.3481247,0.49415472,1.3201197,2.1942663,0.53140205,-0.13776982,sad
-777.7711,83.46096,16.423904,23.009153,9.652597,14.920284,-2.1152387,7.3887377,-1.0237085,-3.1468568,2.0324345,5.7039247,3.4100251,3.9955518,-0.2175663,0.55587226,0.76621205,1.003189,3.9681056,-2.0704675,1.1446843,1.9132701,1.2148372,2.4246333,-2.0325246,0.42144507,-1.1842368,-1.9521881,0.2585137,-0.6858785,-0.27371952,2.0633798,-0.021866897,-1.3668268,1.8733432,-0.15818936,0.2802675,1.540562,-1.1762198,-0.45295578,sad
-774.4121,79.73259,13.315589,20.63134,9.764149,14.491447,-2.6288533,5.5204315,-2.5079188,0.9942371,0.12339957,0.64597696,1.4845027,1.4556823,-1.2552296,-0.13315408,1.9899848,1.0414888,3.243605,1.2615086,-1.4574794,1.950785,0.69955635,0.6009252,-1.1067114,-0.65145606,-1.9903985,-1.0802151,0.5244176,-0.45176452,0.87035775,1.9621792,-1.2727226,-1.2727711,1.9348881,0.6576936,0.023202414,0.9457825,-0.99796903,1.1594858,sad
-790.59973,81.00657,9.1066675,17.74947,14.382375,17.070662,0.79103243,3.4602296,-3.4732122,1.5508635,0.6458634,0.10719374,4.09367,0.44101617,-0.47252718,-0.25227684,1.0374838,0.8180285,1.4567008,2.576894,-0.5183206,0.2313714,2.3349686,0.24164957,-1.2351099,-0.419164,-2.925134,-1.1050899,0.25521317,-0.69489706,0.099806845,2.6567569,-0.7251954,-1.6700714,1.3864273,0.8084066,1.7663062,1.0494872,-1.9374872,-0.39993513,sad
-738.37933,64.149254,5.344612,17.254885,9.875319,10.171444,-1.5616273,2.9478457,-2.629762,-1.0007083,0.34376913,-0.55848867,2.6812787,0.82722867,-1.9295181,-0.39842114,0.7491139,1.348423,4.264694,2.2951643,-1.0249301,0.77900815,2.1314428,1.5039343,0.8218893,-0.41651192,-0.41054174,-0.7150417,0.08190257,-0.4760538,-0.7419755,1.7945259,-0.99866605,-1.3433863,1.3027619,0.034117807,0.82399964,0.5144496,-0.9367932,0.44112557,sad
-768.28424,75.991165,5.6833153,13.939804,9.684701,13.050103,0.04128604,2.189754,-0.8372332,-2.1460805,-1.6406525,0.07493007,3.9798775,1.6631637,-1.2133725,-0.9952293,0.8056359,0.41941026,4.461445,2.291007,-2.6570342,-1.6033047,0.15657902,2.7030587,0.58410716,-0.74687964,-1.2384062,-3.2162023,1.0511409,0.27020523,0.17360768,3.1239998,-0.96337384,-1.4390103,1.7453179,1.0827091,1.967612,1.058613,-1.7986689,0.31731376,sad
-567.54004,77.56695,-8.457943,3.9207332,1.9460759,11.819978,-14.057415,-2.2653143,-1.5817616,-2.4103527,-5.664477,-3.5412087,0.5504963,1.006369,-5.044491,1.2694287,-1.4027174,-3.6623003,0.3602975,-0.355872,-4.161883,-2.0126987,-1.3588318,-0.5374243,-2.3985596,-1.92769,-1.8294898,-2.700313,-2.68719,0.45602828,-0.17214012,1.5620581,0.82315946,1.4974718,1.3404464,1.1479394,1.3023587,0.7617016,0.36024323,-0.39656705,angry
-583.9638,73.541756,-4.8610735,13.352509,5.8811965,13.631638,-11.971298,-0.07458214,-0.5113359,1.731417,-2.8484917,-1.6721636,1.4208889,1.5762848,-2.2820091,1.6576331,0.7716338,-0.6957273,0.41865557,0.19713996,-2.3637366,-0.579317,-0.50204253,0.83738387,-2.6676261,-0.077078685,-1.7512589,-1.1750549,-0.9249734,-0.72062796,-0.70330185,0.011391947,-0.45197204,0.68578464,0.22490737,0.5111551,0.9812754,0.72849274,-0.48015827,1.3940754,angry
-658.3985,92.25712,10.439392,15.382305,1.1310182,17.144245,-11.963671,5.0916057,-2.6617105,-4.4118814,-2.721963,0.91068053,4.2951636,0.2898377,2.7634258,2.1327038,-1.0839784,-2.7804825,2.4515073,-1.9226317,-3.1606157,0.27303353,-0.62410504,1.2540764,-3.6401367,-1.6018466,-0.584371,-2.1876202,0.20825364,-1.1185607,0.8939531,0.9345088,-1.8075776,0.63060975,-0.8401817,0.32285404,1.2591825,-1.3569969,-0.43183586,0.36930096,angry
-617.5812,86.21082,1.0662209,14.839283,3.6984608,12.383148,-13.410375,4.534248,-1.8325533,-4.6551275,-2.5967085,-1.2582726,0.4352117,2.842449,-1.2123027,-1.1864265,1.1424787,-1.3921237,-0.29135472,-2.4933665,-3.6571968,-0.7476366,-1.3561352,0.37339565,-4.5552645,-1.1773927,0.40529922,-2.5097005,-3.024599,0.4705125,-0.768722,-0.335997,-0.065470465,0.29916877,-0.31027573,-0.080767356,1.3380792,-0.91705066,-1.1943452,0.704687,angry
-410.08502,53.68095,-17.276892,0.9002447,-3.7101836,5.73275,-12.284323,-6.4308867,-6.380893,-0.5300133,-9.137878,-4.2107553,0.54100317,-1.7397022,-4.392601,-1.3018867,-2.27763,-4.2437873,-4.4572105,-2.3153553,-4.4544544,-3.8016715,0.400351,-0.71723366,-1.6978109,1.838528,1.9366214,2.7976105,1.0630428,0.9000991,2.6082807,1.6305685,-0.027540397,1.490272,0.3563347,1.6406997,1.5074829,0.8180768,1.3257446,1.4561456,angry
-443.39395,57.006424,-11.7556,7.276813,-2.541634,7.929676,-12.702968,-2.009066,-6.871614,0.3746139,-6.7978516,-3.8408446,0.28460002,-0.35539538,-4.308528,0.5183632,-2.1762908,-2.8159316,-2.7386475,1.0862927,-3.888494,-2.7521188,1.4890065,1.9205818,-1.4614958,4.2253113,1.5852664,1.9357796,1.2602993,2.3682702,2.1520014,5.07103,2.4140575,2.3259373,2.4481912,2.2931154,2.191094,3.0891547,1.7875731,2.041139,angry
-378.97305,46.19807,-11.885606,2.7652798,-7.97421,6.9928646,-11.228325,-8.709319,-6.546465,-0.9612977,-9.294931,-6.717619,2.6781514,1.4523154,-3.9787526,-2.1285274,-2.705782,-2.1054842,-4.186953,-3.2990046,-3.1006265,-1.0458317,0.773958,3.395098,0.7296378,1.4151692,0.31656876,1.6248276,-1.0835972,-0.7409751,1.8908737,2.4358234,0.7793395,0.39270955,-0.49275103,-0.12760003,1.5011395,1.4530947,2.41043,1.7802944,angry
-375.92233,48.67503,-15.678991,0.9130915,-9.62566,6.138091,-12.6557665,-6.9641724,-6.01877,0.40665254,-11.7507,-9.210701,3.0688975,0.0212056,-4.273694,-1.3861197,-2.250047,-0.6372265,-5.571513,-3.7334704,-1.1811861,0.42708966,0.53481686,3.5499325,1.0671664,-0.012981772,-0.8667885,2.0238192,0.5848407,0.86949664,3.4805267,3.9111392,-0.0015535103,0.53618544,1.303465,0.14954257,0.946109,2.126874,0.18432711,-0.11114348,angry
-679.86957,67.4138,0.64433426,14.287672,1.3319824,9.708746,-7.92942,0.34221575,-3.1056933,0.2781311,-0.40730566,-0.94388986,-0.8530483,0.4464884,-1.7779092,-2.0532055,-1.1294551,-0.0097214,-0.31838602,-1.6410469,1.8001413,1.3524303,-0.49180287,1.4648262,-0.85870653,-3.2923093,-1.6371051,-0.5883713,-0.22795573,-0.9468295,-1.2938881,0.73104876,-1.2725073,-1.0169826,0.51412135,0.16353284,1.3014134,0.51061755,0.240439,1.0437955,fearful
-683.11664,64.314705,2.5644445,13.713731,4.293927,11.677067,-6.6618986,1.3347564,-3.0110304,-1.6245217,-1.3743639,-0.65132004,-0.33572218,0.47500843,-1.52997,-2.136982,-1.4353433,-1.0552386,0.53484076,-1.9938672,-0.047023676,1.3633687,-0.6520855,-0.061378647,-1.0512463,-1.7485068,-1.9507885,-0.99433386,-1.5303495,-2.1576598,-0.23500307,1.0299667,-1.7593132,-0.65087837,0.22224052,-1.0051969,0.2896289,-0.6931868,-1.1604745,-0.34839422,fearful
-735.6164,74.10585,5.410368,17.390242,6.5559363,12.561914,-3.631566,3.4709136,-1.7304357,-0.34628803,-0.88661116,3.3862295,1.3162736,3.108046,-0.9064065,-0.3070891,-0.9177207,1.0222617,4.46221,-0.23556022,0.29962283,1.5696099,0.49757308,2.5924616,-0.991852,-0.6311806,-1.1058412,-0.037324134,0.18206316,-0.24049382,0.7796422,1.9411601,-0.43621194,0.24244633,1.9355145,0.1837604,1.0030304,-0.7527755,-0.9350445,1.0111762,fearful
-639.7596,65.10845,2.5356524,9.924289,3.7262785,8.331626,-8.568151,0.099396706,-4.144687,-1.7943083,-3.7831912,-1.7559727,-0.7657043,-0.07040458,-2.2397635,-1.2374157,-1.3654338,-2.048602,1.0488648,-1.1517527,-1.3209776,0.47669303,-0.4374137,-0.036868997,-1.1816648,-2.3936136,-2.8480191,-0.74730194,-0.745915,-1.5747112,-0.031331643,0.8172795,-1.517378,-0.89438736,-0.058435943,-1.041135,0.47194555,-1.0787106,-1.2058576,-0.44574437,fearful
-494.5333,52.20041,-13.822655,1.4291773,-6.267287,5.561171,-10.05408,-4.2174177,-10.804308,-3.0954976,-6.6993113,-5.426561,-2.062078,0.35520393,-5.795106,-1.8906881,-2.591033,-2.6561954,-1.2410512,-1.0844402,-2.1663592,0.3133551,2.2513921,3.3654792,2.2728558,3.1015265,1.9097413,4.056122,3.050475,3.445712,3.326685,5.7524414,2.8376355,2.64146,3.5615926,2.835825,4.083767,4.5058913,2.7860687,3.2034965,fearful
-487.92834,72.33608,-20.228128,3.4798777,-5.387781,5.915009,-11.829039,-4.9249563,-15.595353,-5.6148863,-8.889962,-6.468467,-0.039043278,-0.11668301,-8.377112,-1.5609721,-1.9943389,-4.5922613,-2.1624043,-0.6036976,-4.733911,-4.2487946,-0.782495,-0.2479074,-3.5043595,-0.9324836,-3.0914912,1.8378757,1.5003313,3.6982388,5.78018,8.439209,4.5640826,6.552386,6.9346795,4.223033,2.7673912,3.8506129,3.0087817,2.6115162,fearful
-503.2778,49.311733,-10.858417,7.091203,-2.227603,7.33086,-9.972189,-3.3602612,-5.889543,-3.2389328,-9.900846,-7.267537,0.07608188,-1.4320035,-5.8674455,-3.2567809,-2.4518669,-4.1412263,-3.9791276,-1.8695517,-5.1553698,-5.0080986,-1.4845781,-1.8436022,-4.536775,-2.5228765,-2.8096712,1.4751115,1.1587781,1.5732611,3.4306371,7.062432,3.618458,3.8949642,5.421035,2.3548203,2.563242,2.1954958,0.1519927,2.6572654,fearful
-494.52658,62.234695,-13.827054,4.0224843,-5.8734565,5.2173634,-10.575431,-3.9609723,-12.859762,-5.5710487,-8.6237545,-10.310333,-2.3601134,-2.09315,-8.970624,-4.654759,-3.4947476,-5.54552,-5.065763,-5.5983243,-6.727773,-6.5284405,-3.369182,0.5662964,0.8254137,3.1771872,5.3639264,8.975654,6.985664,6.447095,5.5880184,4.581583,2.662426,0.69134605,0.37362373,2.5853856,2.1988006,3.0977054,2.4950094,2.1796887,fearful
-758.5461,69.87072,5.2494764,22.440687,6.83653,10.896713,-3.1182966,4.9660892,0.8583693,0.23329872,3.3944948,2.122541,5.839977,5.1978254,0.2524762,2.6129477,1.3197814,3.963418,2.997881,-0.07374501,1.0060403,1.6854695,0.9569493,1.0800791,-0.3040806,0.91697,-0.7424009,-0.86823577,-0.11761831,0.31330758,0.9542393,2.0006747,-1.2098792,0.9263198,1.5139136,-0.45471713,0.87388575,1.4152086,0.2560665,0.5132956,disgust
-694.624,61.535355,0.7714964,19.819183,3.4739587,8.116658,-6.211774,2.5990348,1.205922,1.8568199,2.3991847,1.9591492,5.469425,4.7311344,0.6092266,1.633863,0.6408985,2.990158,1.7279056,-1.5080683,1.5674357,0.2450632,0.27493998,2.1569977,-0.5367205,-0.04004723,-1.4551882,-0.21288323,-0.6368696,-0.37273878,-0.4873106,1.2579168,-2.0337622,-0.96956515,2.4325535,0.7227488,0.026408367,1.4126586,-0.5467522,0.15917021,disgust
-745.0414,74.68063,2.9166036,24.985044,-0.78156537,13.4194565,-4.9082327,7.9895205,0.58247715,-3.9836006,1.5053064,1.0048108,6.48243,6.2892075,-0.19882919,2.3210568,1.8355396,1.6648633,3.9492047,-1.7702708,0.6693059,0.3389602,1.3549467,3.5718055,-3.0211422,1.0284057,-0.30788097,-1.2956638,-0.87028134,-1.058263,1.7752398,2.322213,-2.0949616,-0.29234296,2.2493026,0.4442308,0.70980626,1.1714382,-0.21496347,-0.38772783,disgust
-683.0968,60.523193,6.5681815,18.146255,1.6740507,7.8042383,-4.170031,4.721233,-1.456921,-3.6950996,-0.5599991,0.21939427,2.9029307,2.5455706,-0.89495796,0.7425469,-0.95929044,0.78609985,2.4397297,-2.4395049,0.5798273,-0.82365257,-0.3242306,2.1269913,-1.4748349,-0.09535678,-2.1878579,-1.0072653,-1.4093237,-2.3142567,0.77522594,1.7655264,-1.1744316,-0.7910655,1.4497361,0.49774197,0.45448604,0.16358104,-0.57613117,0.25671408,disgust
-699.59015,72.308266,5.6202145,19.47585,4.63601,7.8679657,-11.673281,5.971952,-5.4705286,0.5809956,-0.49992645,-1.9358522,0.7753355,3.70005,0.1003418,-1.8579683,0.8955903,5.3064084,0.8556877,-2.3196313,0.17576611,-1.1860999,-0.4817703,0.60166955,-1.1301805,-0.34014252,-1.9712335,0.8049336,-2.220821,-0.77072793,1.0174564,-0.17978215,-2.7443938,1.2844791,0.33638155,-0.67088467,0.0831251,-0.076660946,0.67400974,0.22691041,disgust
-622.9234,65.84624,0.8626282,15.21992,3.321306,5.6528516,-11.741512,0.4634913,-4.1002045,-1.4250213,-2.694162,-2.9560647,-3.217234,1.4847873,-1.293764,-2.184174,-0.49776897,1.9226602,-1.1065823,-1.8093747,-1.4753184,-2.5516841,-1.4244425,2.5620828,-1.8173426,-1.5325845,-1.2055426,-0.71488863,-2.6149879,-1.0647144,-0.35055655,0.6240236,-2.0498474,-0.47538614,-0.72253746,-0.1786962,-0.5434673,0.42124838,0.40310687,1.2507012,disgust
-615.2668,68.453636,3.2453578,15.10863,-3.6650512,7.4217124,-9.700256,-1.7449665,-9.193847,-6.184594,-3.6485445,-3.9422457,-2.890904,-0.74292904,-1.2813946,0.03874081,-0.77064043,-1.087632,-0.20853935,-1.6161646,-0.884983,-3.0348275,-0.9463227,0.72615945,-3.2336664,0.8503817,-1.6973975,-1.1424745,-1.6894718,-3.996761,-0.0659381,0.92990226,-4.817337,1.5454283,-0.3531221,-2.4309304,0.4990922,-1.8888482,-0.6191711,0.34666687,disgust
-662.8744,103.94456,5.9789705,25.181475,-2.6262088,5.326764,-12.232279,1.7989259,-3.036208,-1.6805545,-0.28292426,-2.1807957,-3.3785343,2.58094,2.027239,0.24360478,-2.6358342,1.416662,1.8899947,-2.664194,-2.6898978,-4.87163,-0.70702153,0.83478874,-3.9476614,0.6184666,-2.1322558,-0.992915,-2.5212262,-1.867,1.5935354,0.87865883,-2.4592922,0.37516984,-0.24617499,-0.3626925,-1.0183979,0.85182714,-1.658961,0.050800093,disgust
-658.2851,69.19514,1.9624767,14.425354,2.3983486,9.600539,-6.3483934,0.53475016,-2.5102575,-1.2904502,-2.2836022,-2.462925,-0.085900724,-0.034385398,-3.9736228,0.21951668,-0.76154435,-0.96147317,-0.037255704,-1.7668426,-2.3048835,-0.7872104,0.35162473,-1.3610682,-1.955564,0.040014893,-1.4207685,-2.0587986,-0.6447003,0.5806622,1.5210348,2.1288645,-0.6383056,0.27838162,-0.2371198,-0.731773,0.44216883,1.0467414,0.9604145,1.5205941,surprised
-646.34155,74.12912,-1.6168959,10.048206,2.1406014,8.542957,-11.360659,-0.85961753,-2.2113144,-3.2036679,-4.4763346,-4.226305,-0.80088794,-1.3500414,-3.8937476,0.46119452,-1.3844576,-2.112605,0.21732375,-1.1555877,-2.9510133,-2.1893778,0.35841724,-1.5822481,-3.016846,-0.8919612,-1.5448474,-2.1987545,-0.98744375,0.0014700405,0.6538888,0.5413155,-0.90500224,0.68303525,0.31020573,0.7413012,2.174002,1.3045849,1.2172769,0.4365467,surprised
-688.12317,70.1468,-2.9030225,5.6322837,3.1993637,9.514027,-11.829024,1.7929635,-1.9158645,-5.4103394,-5.6767635,-1.066915,-1.430518,-1.6157421,-1.8290812,0.72602165,-1.6490089,-1.6811621,1.5632024,-1.5229602,-3.2807841,-1.851805,0.086756125,0.05905591,-1.5781155,-0.29747358,-1.4864217,-2.4770594,-1.1174815,-0.9177674,-0.805801,0.96200824,-0.93728924,1.0305147,-0.32204655,-0.3856919,1.9619452,0.50151134,2.1049342,2.381921,surprised
-633.0782,69.727844,4.185075,13.3742285,3.630677,9.555896,-6.489276,1.1586784,-5.136414,-5.156552,-4.516792,-2.888665,-0.74152243,-2.1632872,-4.4359293,-1.9985247,-2.9100437,-1.203463,-0.19895302,-3.205638,-3.381498,-3.2059045,-2.0388823,-1.9610398,-3.3692086,-1.8334498,-3.0255015,-2.8079598,-2.5702686,-1.7203239,0.059822105,1.227319,1.1273428,2.2331219,2.7283792,3.346077,3.2657099,1.0275908,1.0615064,1.2829121,surprised
-633.66455,58.254837,-1.096031,21.999395,-2.7220538,8.565698,-8.440319,4.7220063,-6.540898,-1.7313105,-3.8496184,-3.301497,-0.34174103,1.4778832,-6.1449,-2.315412,-1.6091849,-1.3295928,-2.1957924,-3.1407497,-1.0932168,-2.679603,-1.3055077,0.8931794,-2.5965035,1.741263,1.7601519,0.7520872,-0.44203013,2.24084,1.6435069,1.1550599,1.330567,2.515893,0.68373746,2.1267984,1.1928862,1.1448088,0.5521907,0.9241473,surprised
-605.8551,68.6233,-0.21385513,15.739172,-5.427988,5.890583,-10.44975,2.4604182,-5.552461,0.3309798,-6.9227567,-4.0636144,1.065969,0.7829098,-6.1381683,-1.4459977,-0.61618996,-1.5560886,-1.67521,-4.1537786,0.6715893,-0.08473693,0.8386288,4.077115,0.6178172,1.7438796,0.2160907,-0.15234165,-1.5981144,1.4669439,1.8534681,1.2168795,0.8435613,2.5383418,1.2331282,2.1056726,1.5170019,0.20377687,-0.48548284,1.022023,surprised
-589.54834,58.119892,-3.6030607,9.387148,-3.2152383,5.0621853,-9.304837,-0.6549845,-6.680671,-4.5606112,-6.979706,-4.6668854,1.3564453,-0.6230329,-5.264109,-1.490447,-2.4293244,-2.6366105,-1.7919221,-4.320047,-4.038507,-2.556267,-0.056789808,-0.72494596,-3.8920248,-1.751679,-1.7381259,-2.3398812,-1.5075545,-0.0588363,0.7737464,1.6652634,1.3433033,1.4826064,0.20476076,0.57750005,1.133958,1.0059229,2.5795538,3.8518534,surprised
-621.5712,67.74282,2.3976157,13.145085,-2.8208644,8.465307,-10.479221,2.815673,-5.4487224,-3.7028115,-7.617901,-5.23445,-0.93262875,-1.4126943,-6.7294784,-3.0645363,-2.2769008,-2.2304869,-1.0936614,-4.143065,-3.287784,-5.278969,-1.3532026,-0.71665865,-5.5163956,-1.5829545,-1.3930931,-2.5899277,-2.744612,0.73082006,0.77770966,0.8266848,2.1285813,3.577119,1.8071061,3.12724,3.2926576,0.3270352,0.40266412,0.87757725,surprised
-767.4759,73.5274,-14.756846,3.7603445,2.179436,7.1440024,-11.641492,-3.9296544,-6.3410864,-7.774187,-2.549265,-1.2185841,-3.3801286,-4.1056967,-3.938128,-5.048326,-5.4361906,-3.8273091,-5.7515187,-2.4409132,-4.9144745,-4.002811,-3.8976295,-7.003894,-4.655722,0.97373956,-1.4272561,1.141431,0.053962294,-0.3010291,-0.22024502,-0.9440214,-0.54041445,-0.53240436,2.0375404,3.5761344,3.337782,3.0665374,3.16205,3.1238558,neutral
-727.09766,79.94852,-17.029322,7.2597513,4.8718376,7.3673596,-14.306727,-4.3764863,-6.887235,-6.512152,-0.04131141,0.58651817,-3.106719,-1.9720193,-2.3979695,-4.049193,-2.8637161,-2.5830827,-4.95327,-2.5839856,-4.6459627,-4.934955,-4.169571,-5.1999207,-4.86997,1.118926,-3.4214358,-1.2232088,0.11956281,-0.9574769,-1.3224853,0.13186456,1.1224203,2.8905656,4.046025,4.307413,4.4174676,2.3724413,3.3348951,3.4513094,neutral
-732.2728,74.715416,-11.193757,9.882124,1.4883372,8.246992,-9.908222,-4.1388254,-6.7703867,-6.9630585,-0.82840997,-0.029410457,-2.3578668,-4.011125,-0.7141017,-3.1494188,-5.157037,-1.7294174,-4.9885545,-1.5749418,-3.292611,-3.7484162,-2.8450587,-4.401382,-2.764728,-0.4399619,-4.5523868,-2.4585528,-0.92815226,-0.45211944,-0.45397273,0.8390129,2.8749366,3.7766051,2.6767693,2.7442625,1.6007887,1.3416045,3.788964,5.967518,neutral
